130	136	17680	18
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"Al2O3 WT%"	"CaO WT%"	"TiO2 WT%"	"K2O WT%"	"P2O5 WT%"	"FeO WT%"	"MnO WT%"	"Na2O WT%"	"MgO WT%"	"O WT%"	"Total"
0	-20.337	5.2315	63	8	973	 58.8711	 28.2262	 9.20077	 .086072	 .581320	 -.01755	 1.24037	 -.04566	 6.14181	 .006167	 .000000	 104.291
0	-20.3365	5.2315	64	8	974	 56.6410	 27.8343	 8.61553	 .085893	 .559704	 .023363	 1.32863	 -.00791	 5.77964	 .097440	 .000000	 100.958
0	-20.336	5.2315	65	8	975	 58.8838	 26.9700	 8.91943	 .205732	 .592509	 .064242	 1.20494	 .010943	 5.80219	 .040156	 .000000	 102.694
0	-20.3355	5.2315	66	8	976	 58.4908	 27.0958	 8.80301	 .176730	 .729884	 -.01747	 1.11699	 -.13990	 6.20948	 .201244	 .000000	 102.667
0	-20.335	5.2315	67	8	977	 59.3343	 26.5097	 9.08374	 .146291	 .597997	 -.01753	 1.09911	 -.04561	 5.89173	 .040310	 .000000	 102.640
0	-20.3345	5.2315	68	8	978	 59.2092	 26.2357	 8.76233	 .296154	 .746313	 -.01753	 1.04590	 -.00782	 5.79613	 .177398	 .000000	 102.244
0	-20.334	5.2315	69	8	979	 56.3184	 26.6965	 8.07813	 .177518	 .631974	 -.05827	 .993377	 -.04512	 6.22659	 .156025	 .000000	 99.1751
0	-20.3335	5.2315	70	8	980	 58.5068	 27.1526	 8.56428	 -.06288	 .675634	 -.01740	 .957605	 .181390	 5.81555	 .177306	 .000000	 101.951
0	-20.333	5.2315	71	8	981	 58.0102	 27.2646	 8.81900	 .176156	 .641861	 .064258	 1.16959	 -.02670	 6.12397	 .017860	 .000000	 102.261
0	-20.3325	5.2315	72	8	982	 60.9811	 26.9154	 9.26552	 .116379	 .713098	 .064256	 1.08127	 .030006	 6.62928	 .133249	 .000000	 105.930
0	-20.332	5.2315	73	8	983	 60.2822	 25.2195	 7.75033	 .058993	 .908827	 .023905	 .835177	 -.08253	 6.43746	 .144836	 .000000	 101.579
0	-20.3315	5.2315	74	8	984	 61.6748	 24.8591	 7.39124	 .179799	 .970708	 -.05809	 .605394	 .012296	 6.46100	 .018874	 .000000	 102.115
0	-20.331	5.2315	75	8	985	 60.3973	 24.2067	 6.47706	 .477007	 1.18616	 .105947	 1.15296	 .087301	 7.03293	 .227808	 .000000	 101.351
0	-20.3305	5.2315	76	8	986	 60.4278	 23.4014	 6.01088	 .412918	 1.39050	 .556500	 2.07105	 .161518	 5.84863	 .328920	 .000000	 100.610
0	-20.33	5.2315	77	8	987	 60.3004	 22.5386	 6.87251	 .553784	 1.43841	 .389854	 3.78055	 .045775	 6.02472	 .495786	 .000000	 102.440
0	-20.3295	5.2315	78	8	988	 60.0099	 24.1189	 7.36420	 .348617	 1.31263	 .472263	 3.00570	 -.00983	 5.26557	 .362350	 .000000	 102.250
0	-20.329	5.2315	79	8	989	 60.5468	 25.0855	 7.53567	 .412965	 1.38011	 .105051	 1.84067	 .048079	 5.86317	 .143901	 .000000	 102.962
0	-20.3285	5.2315	80	8	990	 60.2536	 24.8585	 7.46536	 .267348	 1.02989	 .064788	 1.09998	 -.04518	 5.64627	 .086048	 .000000	 100.727
0	-20.328	5.2315	81	8	991	 59.2564	 25.7431	 8.04258	 .236398	 .824620	 .064551	 1.20555	 -.02661	 5.29470	 .050994	 .000000	 100.692
0	-20.3275	5.2315	82	8	992	 57.4164	 27.2195	 8.52040	 .175977	 .735479	 .227954	 1.24039	 -.06456	 5.20066	 -.07469	 .000000	 100.597
0	-20.327	5.2315	83	8	993	 57.3538	 26.9671	 9.37433	 .293785	 .705805	 .022970	 1.30961	 .104748	 5.28377	 .244809	 .000000	 101.661
0	-20.3265	5.2315	84	8	994	 57.2810	 26.8791	 10.0148	 .263738	 .655530	 .104329	 1.32715	 -.02757	 5.99634	 .097722	 .000000	 102.592
0	-20.326	5.2315	85	8	995	 56.9445	 26.6284	 9.77314	 .023322	 .519267	 .022859	 1.62782	 .010027	 5.54817	 .108545	 .000000	 101.206
0	-20.3255	5.2315	86	8	996	 57.7126	 26.4797	 10.1020	 .114104	 .688500	 -.01792	 1.18596	 .010273	 5.36211	 .176310	 .000000	 101.814
0	-20.325	5.2315	87	8	997	 58.9317	 26.7329	 9.68431	 -.00464	 .613284	 -.01770	 1.23998	 -.04597	 5.87146	 .085973	 .000000	 103.091
0	-20.3245	5.2315	88	8	998	 58.2741	 27.2603	 9.03644	 .385100	 .652184	 -.05855	 1.15127	 .067457	 5.22340	 .301258	 .000000	 102.293
0	-20.324	5.2315	89	8	999	 57.1755	 26.9539	 8.29592	 .086862	 .538377	 -.01740	 1.18749	 .049107	 6.25816	 .018483	 .000000	 100.546
0	-20.3235	5.2315	90	8	1000	 57.1625	 28.0208	 9.09742	 .145787	 .564590	 .064170	 1.16915	 .029829	 5.54607	 .119596	 .000000	 101.920
0	-20.323	5.2315	91	8	1001	 58.6293	 27.2361	 8.79673	 .265808	 .685618	 -.05846	 1.25780	 -.00788	 6.23830	 .236084	 .000000	 103.279
0	-20.3225	5.2315	92	8	1002	 60.0023	 27.5783	 8.56108	 .207548	 .505880	 .146590	 1.11746	 -.06403	 6.17574	 .178239	 .000000	 104.409
0	-20.322	5.2315	93	8	1003	 58.8521	 26.5988	 8.46230	 -.03315	 .626309	 -.05840	 1.16996	 .086860	 5.79305	 .051879	 .000000	 101.550
0	-20.3215	5.2315	94	8	1004	 59.9944	 26.4795	 8.15978	 .086255	 .714598	 .064556	 1.36443	 .105603	 5.78701	 .097646	 .000000	 102.854
0	-20.321	5.2315	95	8	1005	 60.0105	 25.4151	 8.74307	 .086679	 .719114	 .064392	 1.18763	 -.02657	 6.83258	 .134516	 .000000	 103.167
0	-20.3205	5.2315	96	8	1006	 61.2303	 24.8870	 8.28858	 -.00277	 .857815	 .064650	 1.15282	 -.00750	 6.26529	 .052812	 .000000	 102.789
0	-20.32	5.2315	97	8	1007	 60.0038	 25.0149	 7.06419	 .027590	 1.21260	 .105876	 1.18809	 .124956	 6.28644	 .099022	 .000000	 101.127
0	-20.3195	5.2315	98	8	1008	 63.5260	 23.8330	 5.52207	 .267919	 1.62806	 .229959	 1.56102	 -.08250	 6.38083	 .214195	 .000000	 103.081
0	-20.319	5.2315	99	8	1009	 65.6877	 21.3678	 5.18876	 .527693	 2.37841	 .228279	 3.44885	 -.02845	 5.84708	 .446212	 .000000	 105.092
0	-20.3185	5.2315	100	8	1010	 64.2771	 17.5391	 3.69611	 1.05339	 3.20710	 .758755	 4.97952	 .044271	 3.96411	 .570892	 .000000	 100.090
0	-20.318	5.2315	101	8	1011	 66.5184	 15.3679	 2.79382	 1.10606	 4.03100	 1.00318	 6.12426	 .098936	 2.58591	 .855581	 .000000	 100.485
0	-20.3175	5.2315	102	8	1012	 69.6281	 14.1573	 2.74029	 .902786	 3.95708	 1.45720	 5.58375	 .081184	 1.65013	 .971244	 .000000	 101.129
0	-20.317	5.2315	103	8	1013	 68.9341	 14.0246	 2.47706	 1.58372	 4.65221	 .554210	 5.61500	 .061553	 1.33932	 1.04993	 .000000	 100.292
0	-20.3165	5.2315	104	8	1014	 70.6756	 12.9759	 2.24221	 .993065	 4.65876	 .433339	 5.24917	 .062423	 .886947	 1.20166	 .000000	 99.3791
0	-20.316	5.2315	105	8	1015	 68.2537	 12.6813	 2.27726	 1.49520	 4.42638	 .964341	 5.42160	 .118152	 1.04094	 1.05928	 .000000	 97.7381
0	-20.3155	5.2315	106	8	1016	 66.2956	 12.4860	 2.85110	 1.39736	 4.19353	 1.16462	 6.61549	 .153568	 .734119	 1.01942	 .000000	 96.9108
0	-20.315	5.2315	107	8	1017	 62.8070	 13.1483	 4.08547	 1.37862	 3.75697	 2.12301	 9.39899	 .298538	 1.14817	 1.41625	 .000000	 99.5613
0	-20.3145	5.2315	108	8	1018	 62.7143	 12.5320	 3.97997	 1.78806	 3.64302	 1.79903	 9.53586	 .410011	 1.04875	 1.48950	 .000000	 98.9405
0	-20.314	5.2315	109	8	1019	 64.3259	 12.5224	 3.53888	 1.62463	 3.98130	 2.13020	 7.94678	 .188723	 .828471	 1.42406	 .000000	 98.5114
0	-20.3135	5.2315	110	8	1020	 63.2714	 11.8090	 3.51488	 2.09633	 3.90594	 3.01286	 7.90889	 .188448	 .984009	 1.48678	 .000000	 98.1785
0	-20.313	5.2315	111	8	1021	 61.5034	 10.9916	 4.45129	 2.19772	 3.62513	 4.35132	 9.91968	 .409114	 1.12347	 2.24114	 .000000	 100.814
0	-20.3125	5.2315	112	8	1022	 64.5811	 11.8042	 3.68870	 2.50668	 3.85755	 3.81105	 8.34740	 .375285	 1.20862	 2.29907	 .000000	 102.480
0	-20.312	5.2315	113	8	1023	 67.3574	 13.4583	 2.45217	 1.72766	 4.28416	 1.85838	 6.10594	 .192346	 1.04689	 1.32729	 .000000	 99.8105
0	-20.3115	5.2315	114	8	1024	 69.0046	 13.9604	 2.51762	 1.46570	 4.45754	 .800476	 5.43870	 .212269	 1.05660	 1.03566	 .000000	 99.9495
0	-20.311	5.2315	115	8	1025	 66.5899	 12.5619	 2.49477	 1.34117	 4.63626	 1.24695	 6.21124	 .116685	 .764140	 1.09665	 .000000	 97.0597
0	-20.3105	5.2315	116	8	1026	 65.6799	 13.1269	 3.86558	 1.48358	 3.99638	 2.17392	 7.17695	 .171485	 .956716	 1.62536	 .000000	 100.257
0	-20.31	5.2315	117	8	1027	 64.0197	 11.6894	 4.33818	 2.01370	 4.00743	 2.52854	 7.27786	 .170393	 .945475	 1.69062	 .000000	 98.6813
0	-20.3095	5.2315	118	8	1028	 62.0207	 10.9096	 4.83407	 2.49866	 3.96078	 4.38732	 9.50217	 .129464	 .980547	 2.42094	 .000000	 101.644
0	-20.309	5.2315	119	8	1029	 60.1179	 11.1878	 5.27573	 2.25116	 3.39512	 6.70877	 10.8823	 .463589	 1.00889	 2.71382	 .000000	 104.005
0	-20.3085	5.2315	120	8	1030	 62.5663	 11.1156	 4.12504	 1.94164	 3.80726	 4.60260	 9.08371	 .243009	 1.43939	 2.22021	 .000000	 101.145
0	-20.308	5.2315	121	8	1031	 66.7319	 13.0869	 3.19388	 1.48953	 4.62189	 2.58170	 6.19145	 .285708	 1.40068	 1.40276	 .000000	 100.986
0	-20.3075	5.2315	122	8	1032	 69.6272	 12.9913	 2.48051	 .931185	 4.54598	 1.12898	 5.59930	 .193536	 1.04029	 1.12747	 .000000	 99.6657
0	-20.307	5.2315	123	8	1033	 69.5433	 13.5133	 2.33661	 1.10695	 4.55946	 .800586	 6.09146	 .136546	 1.57579	 1.00892	 .000000	 100.673
0	-20.3065	5.2315	124	8	1034	 67.3776	 13.3357	 2.47312	 1.19152	 4.57360	 .839313	 6.72255	 .022621	 1.46919	 .793766	 .000000	 98.7990
0	-20.306	5.2315	125	8	1035	 68.6449	 14.0463	 2.25486	 .986850	 4.47954	 .718441	 6.47854	 .023555	 2.14365	 .784551	 .000000	 100.561
0	-20.3055	5.2315	126	8	1036	 66.0768	 13.2994	 2.08687	 1.03699	 4.34052	 .593507	 7.89855	 .021531	 2.15399	 1.08363	 .000000	 98.5918
0	-20.305	5.2315	127	8	1037	 62.3486	 12.9545	 2.42084	 1.77224	 4.35197	 .625992	 11.8761	 .257303	 1.90387	 1.03780	 .000000	 99.5491
0	-20.3045	5.2315	128	8	1038	 54.6907	 12.0600	 2.29335	 2.46241	 3.48646	 1.33941	 15.7003	 .083092	 2.46296	 1.09651	 .000000	 95.6752
0	-20.304	5.2315	129	8	1039	 48.1888	 11.8727	 2.40063	 3.32289	 2.98565	 1.78806	 24.2614	 .251967	 1.58609	 1.60328	 .000000	 98.2614
0	-20.3035	5.2315	130	8	1040	 36.7496	 10.5113	 2.48411	 5.08754	 1.84937	 2.08184	 39.9113	 .277408	 1.86685	 2.08260	 .000000	 102.902
0	-20.368	5.232	1	9	1041	 64.5139	 19.6996	 4.59671	 .531893	 2.37945	 .269956	 2.10771	 .104780	 6.27805	 .376651	 .000000	 100.859
0	-20.3675	5.232	2	9	1042	 68.1806	 16.7861	 3.54284	 1.38564	 3.09820	 .514809	 3.76615	 .158559	 4.26972	 .464216	 .000000	 102.167
0	-20.367	5.232	3	9	1043	 68.7347	 15.0308	 2.54316	 1.05436	 4.14554	 .350761	 4.47185	 .138544	 2.84532	 .527625	 .000000	 99.8427
0	-20.3665	5.232	4	9	1044	 68.6752	 14.4025	 1.95855	 1.31754	 4.45040	 .678154	 4.99975	 .193911	 1.66130	 .739403	 .000000	 99.0767
0	-20.366	5.232	5	9	1045	 69.2836	 14.1101	 1.77778	 1.49467	 4.78230	 .554925	 5.14057	 .137179	 1.30096	 .612366	 .000000	 99.1945
0	-20.3655	5.232	6	9	1046	 69.2886	 13.6264	 1.91765	 1.70312	 4.55035	 .514076	 4.89337	 .231300	 1.13541	 .781744	 .000000	 98.6420
0	-20.365	5.232	7	9	1047	 70.9406	 13.6774	 1.82310	 1.44253	 4.97108	 .638322	 4.17306	 .100979	 1.04413	 .787712	 .000000	 99.5989
0	-20.3645	5.232	8	9	1048	 70.3821	 14.2745	 1.69905	 1.52717	 4.78716	 .719742	 4.87799	 .081383	 1.00019	 .699671	 .000000	 100.049
0	-20.364	5.232	9	9	1049	 70.1547	 13.6472	 1.91809	 1.70300	 4.72502	 .514038	 5.15933	 .061969	 .888133	 .791589	 .000000	 99.5630
0	-20.3635	5.232	10	9	1050	 70.6895	 14.1855	 2.05608	 1.93861	 4.59145	 .472606	 5.35220	 .136880	 1.17163	 .794638	 .000000	 101.389
0	-20.363	5.232	11	9	1051	 68.0133	 14.2188	 2.07936	 1.28646	 4.81781	 .595269	 5.17500	 .155706	 1.00376	 .860540	 .000000	 98.2060
0	-20.3625	5.232	12	9	1052	 68.6359	 13.6885	 1.91828	 1.55408	 4.78578	 .636469	 5.10499	 .118232	 .904689	 .825879	 .000000	 98.1728
0	-20.362	5.232	13	9	1053	 68.4535	 14.2990	 2.13551	 1.57890	 4.75010	 .757649	 5.84373	 .135977	 .876482	 .931316	 .000000	 99.7622
0	-20.3615	5.232	14	9	1054	 70.8998	 14.2223	 2.15789	 1.52359	 4.48136	 .473252	 5.42412	 .174549	 .789877	 .905139	 .000000	 101.052
0	-20.361	5.232	15	9	1055	 69.6464	 13.2943	 2.01783	 1.46441	 4.43800	 .841951	 5.33569	 .136997	 .873225	 .826908	 .000000	 98.8757
0	-20.3605	5.232	16	9	1056	 69.4603	 14.2561	 2.31732	 1.37285	 4.57768	 .554196	 5.82844	 .079972	 .908701	 .896757	 .000000	 100.252
0	-20.36	5.232	17	9	1057	 68.5629	 14.2208	 1.89604	 1.52146	 4.63164	 .308860	 5.56274	 .136483	 .774838	 .679043	 .000000	 98.2947
0	-20.3595	5.232	18	9	1058	 68.1157	 14.8303	 2.13683	 1.64226	 4.45596	 .431724	 5.21008	 .174556	 .904683	 1.06436	 .000000	 98.9664
0	-20.359	5.232	19	9	1059	 69.3684	 13.7107	 2.08089	 1.40937	 4.45797	 .842749	 4.79020	 .025080	 1.13217	 .723743	 .000000	 98.5413
0	-20.3585	5.232	20	9	1060	 68.4043	 13.8692	 1.59684	 1.91229	 4.75522	 .514171	 4.80527	 .062299	 .852961	 .801552	 .000000	 97.5741
0	-20.358	5.232	21	9	1061	 69.6193	 14.3294	 1.99965	 1.43739	 4.60317	 .719504	 5.00102	 .099952	 .770342	 .823480	 .000000	 99.4032
0	-20.3575	5.232	22	9	1062	 71.3471	 14.2288	 2.07833	 1.61355	 4.75734	 .800502	 5.37104	 .118284	 1.03800	 .736350	 .000000	 102.089
0	-20.357	5.232	23	9	1063	 69.9690	 14.0787	 2.10292	 .874473	 4.51699	 .638673	 4.84361	 .175623	 .982916	 .756172	 .000000	 98.9391
0	-20.3565	5.232	24	9	1064	 69.6936	 14.6914	 2.11980	 1.61586	 4.77446	 .677722	 4.94728	 .081096	 .918671	 .869630	 .000000	 100.390
0	-20.356	5.232	25	9	1065	 70.2930	 13.4654	 2.17823	 1.61350	 4.53115	 .718763	 5.28248	 .118227	 1.00594	 .634598	 .000000	 99.8413
0	-20.3555	5.232	26	9	1066	 70.1409	 13.9562	 1.73956	 1.55872	 4.59094	 .474396	 4.54257	 .175824	 .916319	 .698706	 .000000	 98.7941
0	-20.355	5.232	27	9	1067	 69.5534	 14.8897	 2.01900	 1.49678	 4.59598	 .473481	 5.03581	 .081204	 1.14968	 .769520	 .000000	 100.065
0	-20.3545	5.232	28	9	1068	 69.5951	 15.3963	 1.83812	 1.43776	 4.40233	 .597162	 5.05415	 .081495	 1.28022	 .724590	 .000000	 100.407
0	-20.354	5.232	29	9	1069	 68.6530	 15.4753	 2.00067	 1.20198	 4.45308	 .556178	 4.71878	 .100645	 1.49012	 .679385	 .000000	 99.3292
0	-20.3535	5.232	30	9	1070	 67.1018	 15.5510	 2.94509	 1.17319	 4.36945	 .595571	 4.43510	 .062907	 1.86717	 .477021	 .000000	 98.5783
0	-20.353	5.232	31	9	1071	 67.4299	 16.4703	 3.80785	 1.38462	 3.92687	 .962917	 3.95913	 .063478	 2.13886	 .568125	 .000000	 100.712
0	-20.3525	5.232	32	9	1072	 65.7260	 17.7125	 3.50807	 1.08711	 3.98578	 1.04508	 3.88797	 .120187	 2.13343	 .533074	 .000000	 99.7392
0	-20.352	5.232	33	9	1073	 65.6878	 19.4018	 4.33373	 .612868	 3.51327	 .759765	 3.73078	 .045491	 2.59474	 .545354	 .000000	 101.226
0	-20.3515	5.232	34	9	1074	 65.9869	 21.0820	 4.39584	 .465884	 3.43121	 .719519	 3.43099	 .064996	 3.22820	 .217479	 .000000	 103.023
0	-20.351	5.232	35	9	1075	 64.6976	 21.1143	 4.34966	 .585956	 2.75565	 .310349	 3.37812	 .046599	 4.42685	 .164396	 .000000	 101.829
0	-20.3505	5.232	36	9	1076	 64.6070	 22.6010	 4.78030	 .442960	 2.35798	 .352723	 2.05497	 .104927	 4.15452	 .094396	 .000000	 101.551
0	-20.35	5.232	37	9	1077	 63.5717	 22.5579	 5.52112	 .413595	 2.09220	 .146830	 2.05505	 -.10256	 5.47877	 .108817	 .000000	 101.844
0	-20.3495	5.232	38	9	1078	 63.2954	 24.0430	 5.78425	 .117488	 1.54421	 .065192	 1.57871	 -.02615	 5.99414	 .144054	 .000000	 102.540
0	-20.349	5.232	39	9	1079	 61.6190	 24.8187	 6.98835	 .117634	 1.24144	 .064913	 1.18896	 -.02619	 5.86198	 .120541	 .000000	 101.995
0	-20.3485	5.232	40	9	1080	 60.2837	 25.9735	 6.80805	 .239120	 1.22549	 .024037	 .870943	 -.12011	 6.17822	 .075370	 .000000	 101.558
0	-20.348	5.232	41	9	1081	 61.0937	 25.9287	 7.38518	 .027478	 .870881	 .023833	 1.33041	 -.00740	 5.71038	 .063124	 .000000	 102.426
0	-20.3475	5.232	42	9	1082	 60.0295	 25.3132	 7.82587	 .147494	 .847637	 .064701	 1.06474	 -.04514	 6.12751	 .132636	 .000000	 101.508
0	-20.347	5.232	43	9	1083	 58.6433	 26.0737	 7.73777	 .265670	 .984127	 .187087	 1.38206	 -.02669	 6.50306	 .076165	 .000000	 101.826
0	-20.3465	5.232	44	9	1084	 60.0123	 26.0634	 9.14366	 .295795	 .805980	 -.01760	 .939442	 .067626	 6.52066	 .121617	 .000000	 103.953
0	-20.346	5.232	45	9	1085	 59.1256	 26.5650	 8.34448	 .027084	 .802311	 .023540	 1.13491	 -.02645	 6.47450	 .064379	 .000000	 102.535
0	-20.3455	5.232	46	9	1086	 58.3437	 26.6512	 8.54264	 .237433	 .763315	 .105273	 .851787	 -.04515	 6.96287	 .053771	 .000000	 102.467
0	-20.345	5.232	47	9	1087	 61.0972	 27.4014	 9.41591	 -.03237	 .686214	 -.05832	 .674949	 .030381	 5.90319	 .131028	 .000000	 105.250
0	-20.3445	5.232	48	9	1088	 57.7500	 26.4071	 10.0576	 .264417	 .535698	 .022909	 1.04464	 .048204	 6.15952	 .132407	 .000000	 102.423
0	-20.344	5.232	49	9	1089	 57.1988	 26.4558	 9.21878	 .265248	 .635394	 .104793	 1.02754	 .029642	 5.77027	 .120169	 .000000	 100.826
0	-20.3435	5.232	50	9	1090	 57.4319	 26.4173	 8.62505	 .086969	 .598607	 .023509	 .904804	 -.00761	 5.23576	 .005176	 .000000	 99.3214
0	-20.343	5.232	51	9	1091	 57.6999	 27.4458	 10.2169	 .113509	 .529961	 .063569	 1.34495	 .047855	 5.60449	 .050817	 .000000	 103.118
0	-20.3425	5.232	52	9	1092	 57.9157	 27.4044	 9.13888	 -.00482	 .504443	 .104975	 1.47012	 -.04599	 5.49503	 .108102	 .000000	 102.091
0	-20.342	5.232	53	9	1093	 57.0525	 26.3849	 9.97051	 .051902	 .507875	 .104155	 1.94585	 -.06595	 5.29466	 .291397	 .000000	 101.538
0	-20.3415	5.232	54	9	1094	 57.7607	 26.0369	 9.40883	 -.06810	 .535894	 .104349	 2.22869	 .028303	 5.31867	 .269009	 .000000	 101.623
0	-20.341	5.232	55	9	1095	 57.0083	 26.8970	 9.89610	 .199090	 .539888	 .063051	 2.61578	 -.04777	 5.78496	 .213154	 .000000	 103.170
0	-20.3405	5.232	56	9	1096	 58.1385	 26.4244	 10.6492	 .050353	 .610369	 .063037	 2.13928	 -.00989	 5.47235	 .257616	 .000000	 103.795
0	-20.34	5.232	57	9	1097	 58.0310	 27.0744	 10.3880	 .050613	 .621702	 .103837	 2.19234	 -.00978	 5.54894	 .119760	 .000000	 104.121
0	-20.3395	5.232	58	9	1098	 58.3631	 27.0363	 9.31647	 .559463	 .601119	 .022626	 2.19213	 .084826	 6.19395	 .317814	 .000000	 104.688
0	-20.339	5.232	59	9	1099	 57.2968	 27.3569	 9.89154	 .172757	 .579138	 -.01800	 1.48589	 .142052	 5.51700	 .085164	 .000000	 102.509
0	-20.3385	5.232	60	9	1100	 58.1497	 28.3025	 9.51825	 .145239	 .618795	 -.01769	 1.18658	 .048507	 6.14731	 .166435	 .000000	 104.266
0	-20.338	5.232	61	9	1101	 57.7446	 27.8045	 9.41902	 .054929	 .629767	 .063946	 1.31035	 .029473	 5.72948	 .119852	 .000000	 102.906
0	-20.3375	5.232	62	9	1102	 58.8389	 27.7099	 9.53886	 .264981	 .596937	 -.01771	 1.22212	 -.02711	 5.79246	 .051255	 .000000	 103.971
0	-20.337	5.232	63	9	1103	 58.5241	 28.6806	 9.52366	 .085854	 .646568	 .145771	 1.02770	 .067584	 5.57529	 .153259	 .000000	 104.430
0	-20.3365	5.232	64	9	1104	 57.1619	 26.6569	 9.85806	 .084096	 .601350	 -.01788	 1.27445	 .029175	 5.73978	 .062800	 .000000	 101.451
0	-20.336	5.232	65	9	1105	 56.5938	 27.7155	 9.73934	 .174923	 .618088	 -.05860	 1.09795	 -.02720	 5.42572	 .176147	 .000000	 101.456
0	-20.3355	5.232	66	9	1106	 58.6716	 28.2800	 9.24257	 .266781	 .581394	 .023397	 .939881	 -.08322	 5.91119	 -.02844	 .000000	 103.805
0	-20.335	5.232	67	9	1107	 59.3543	 27.3011	 9.06410	 -.00360	 .729572	 .023360	 1.20510	 -.02670	 6.53136	 .133158	 .000000	 104.312
0	-20.3345	5.232	68	9	1108	 57.7009	 26.3153	 8.46092	 .146318	 .719200	 .146166	 1.13440	 -.00777	 5.76216	 .063212	 .000000	 100.441
0	-20.334	5.232	69	9	1109	 57.2985	 25.4174	 9.33578	 .414698	 .645773	 .063850	 1.02711	 .048365	 5.87487	 .063360	 .000000	 100.190
0	-20.3335	5.232	70	9	1110	 57.1528	 27.2882	 8.98140	 .116694	 .592371	 .105145	 .957407	 -.00769	 5.94289	 .006147	 .000000	 101.135
0	-20.333	5.232	71	9	1111	 59.3547	 26.9975	 9.24208	 .236101	 .674303	 -.05845	 1.06341	 -.02676	 6.26697	 .178417	 .000000	 103.928
0	-20.3325	5.232	72	9	1112	 60.0512	 25.5476	 9.02978	 -.03363	 .795655	 .105210	 1.09918	 -.02673	 6.05024	 .063546	 .000000	 102.682
0	-20.332	5.232	73	9	1113	 60.2686	 25.9265	 8.02625	 .087845	 .940701	 .146579	 1.01135	 -.00726	 6.85855	 .053741	 .000000	 103.313
0	-20.3315	5.232	74	9	1114	 61.4868	 25.4543	 6.90355	 .358964	 1.01537	 .106207	 .799829	 .087790	 6.70114	 .111054	 .000000	 103.025
0	-20.331	5.232	75	9	1115	 60.4394	 24.1648	 5.89551	 .267096	 1.18240	 .311536	 1.52467	 .068342	 6.93226	 .054811	 .000000	 100.841
0	-20.3305	5.232	76	9	1116	 61.9431	 22.9669	 6.14444	 .649738	 1.33951	 .596703	 2.65389	 .028886	 6.39939	 .493931	 .000000	 103.217
0	-20.33	5.232	77	9	1117	 62.8370	 21.3433	 6.12790	 1.02717	 1.78188	 1.36695	 4.23806	 .233306	 5.88172	 .671309	 .000000	 105.509
0	-20.3295	5.232	78	9	1118	 62.5637	 21.7305	 5.55128	 .759175	 1.95021	 1.04308	 4.64529	 -.01125	 5.67102	 .460453	 .000000	 104.363
0	-20.329	5.232	79	9	1119	 63.3890	 23.2599	 5.67170	 .589667	 2.12728	 .555858	 2.67134	 .047540	 5.56108	 .270309	 .000000	 104.144
0	-20.3285	5.232	80	9	1120	 62.7070	 23.8221	 6.47697	 .293072	 1.60535	 .228536	 2.30153	 -.02739	 5.58697	 .350252	 .000000	 103.344
0	-20.328	5.232	81	9	1121	 62.2587	 25.4375	 6.91828	 .445223	 1.17427	 .105801	 1.61255	 .030001	 5.54196	 .200049	 .000000	 103.724
0	-20.3275	5.232	82	9	1122	 58.4520	 26.8051	 7.91278	 .384532	 .933676	 -.05849	 1.55817	 .010786	 5.95017	 .224173	 .000000	 102.173
0	-20.327	5.232	83	9	1123	 57.5050	 25.3692	 8.10005	 .085897	 .845758	 -.05846	 1.31113	 .010974	 5.62724	 .212077	 .000000	 99.0088
0	-20.3265	5.232	84	9	1124	 58.9058	 27.2292	 8.42296	 .027466	 .621109	 -.05830	 1.17049	 -.06410	 6.01668	 .303788	 .000000	 102.575
0	-20.326	5.232	85	9	1125	 57.6301	 26.9063	 9.75828	 .294032	 .781831	 .104466	 1.22121	 .010302	 5.48785	 .107966	 .000000	 102.302
0	-20.3255	5.232	86	9	1126	 58.7569	 26.7720	 8.59619	 .385916	 .592828	 -.05844	 1.18734	 -.00781	 5.73605	 .177466	 .000000	 102.138
0	-20.325	5.232	87	9	1127	 57.1193	 27.9211	 9.91240	 .293849	 .644766	 -.01790	 1.32708	 .010295	 6.03851	 .120625	 .000000	 103.370
0	-20.3245	5.232	88	9	1128	 56.9854	 26.9847	 9.17857	 .236019	 .591746	 -.01760	 1.08089	 -.08350	 5.82680	 .063190	 .000000	 100.846
0	-20.324	5.232	89	9	1129	 58.2046	 26.3916	 9.51439	 .354681	 .618349	 .023052	 1.22163	 .010594	 6.34870	 .156208	 .000000	 102.844
0	-20.3235	5.232	90	9	1130	 58.1361	 26.5057	 8.99460	 .234575	 .575413	 -.01770	 1.34563	 .105043	 5.42288	 .108262	 .000000	 101.411
0	-20.323	5.232	91	9	1131	 59.0030	 26.2531	 9.07860	 .144919	 .652211	 .023214	 1.36357	 .048431	 5.73761	 .005776	 .000000	 102.310
0	-20.3225	5.232	92	9	1132	 59.0410	 26.6659	 9.84237	 .115569	 .678577	 .104732	 1.00961	 .086411	 6.65155	 .283225	 .000000	 104.479
0	-20.322	5.232	93	9	1133	 59.8039	 26.2773	 8.64734	 .057080	 .719621	 -.01740	 1.01098	 .011348	 5.58651	 .017106	 .000000	 102.114
